1011.0,1.0286591606960083,1.0072838,5.847923278808594
1012.0,1.03646408839779,0.9920648,2.1250381469726562
1013.0,1.0388548057259714,1.0054143,6.757328033447266
1014.0,1.0197916666666667,1.1159934,6.337301254272461
1015.0,1.016597510373444,1.0947678,0.18623733520507812
1016.0,1.0472764645426516,1.0988234,5.978431701660156
1017.0,1.0360934182590233,1.0208214,0.6963272094726562
1018.0,1.0505050505050506,1.0521209,7.426046371459961
1019.0,1.0256136606189967,1.0687388,3.188772201538086
1020.0,1.0304568527918783,1.1231156,16.569822311401367
1021.0,1.073643410852713,1.8100028,5.419578552246094
1022.0,1.093984962406015,1.5913627,28.382902145385742
1023.0,1.0634920634920635,1.6804254,28.645092010498047
1024.0,1.0676691729323309,1.6593747,23.015697479248047
1025.0,1.069090909090909,1.8372668,8.636039733886719
1026.0,1.0786516853932584,1.848781,48.83605194091797
1027.0,1.060931899641577,1.7853729,300.01895904541016
1028.0,1.0919117647058822,1.7661476,11.456747055053711
1029.0,1.0601503759398496,1.5915459,22.300905227661133
1030.0,1.049808429118774,1.8359929,300.0015392303467
1031.0,1.124031007751938,2.3891636,300.00151443481445
1032.0,1.0802919708029197,2.5558348,300.0042152404785
1033.0,1.0975609756097562,2.2764483,59.84519386291504
1034.0,1.1666666666666667,2.3445044,168.42242431640625
1035.0,1.1732283464566928,1.9990461,53.175132751464844
1036.0,1.112,2.0714369,12.339408874511719
1037.0,1.2109375,1.8383169,51.71951866149902
1038.0,1.110236220472441,2.2788322,300.0032539367676
1039.0,1.109375,2.0530071,46.67420959472656
1040.0,1.078740157480315,2.3921561,50.58525848388672
1041.0,1.1891891891891893,2.4019738,25.17383575439453
1042.0,1.356164383561644,2.2580201,0.5993118286132812
1043.0,1.1818181818181819,2.3890187,78.06501388549805
1044.0,1.32,2.4406909,12.69626235961914
1045.0,1.12987012987013,2.3206082,16.802337646484375
1046.0,1.1866666666666668,2.3107098,117.53280639648438
1047.0,1.144736842105263,2.2407888,0.5172271728515625
1048.0,1.1333333333333333,2.4615041,92.86477851867676
1049.0,1.144736842105263,2.0479219,8.132762908935547
1050.0,1.1081081081081081,2.0992545,87.94942665100098
1051.0,1.1568627450980393,2.5171551,28.7324161529541
1052.0,1.2244897959183674,2.4690454,87.42622756958008
1053.0,1.2156862745098038,2.6870309,62.68475914001465
1054.0,1.1764705882352942,2.4963451,127.82622528076172
1055.0,1.1372549019607843,2.5347494,2.6997947692871094
1056.0,1.24,2.4872326,50.25078582763672
1057.0,1.36,2.0314768,0.8965549468994141
1058.0,1.1730769230769231,2.3996368,62.362661361694336
1059.0,1.4259259259259258,2.2932131,47.85303497314453
1060.0,1.1346153846153846,2.4888477,2.8206653594970703
111.0,1.2991452991452992,0.1080462,0.3192329406738281
112.0,1.3563218390804597,0.0694121,0.3122520446777344
113.0,1.469387755102041,0.0803701,0.7423553466796875
114.0,1.173913043478261,0.0658842,2.6736526489257812
115.0,1.3557692307692308,0.0684208,1.2476329803466797
116.0,1.4257425742574257,0.0727107,0.7954921722412109
117.0,1.236842105263158,0.065323,5.729166030883789
118.0,1.4271844660194175,0.0723694,2.461427688598633
119.0,1.131578947368421,0.0853696,0.3452644348144531
120.0,1.336734693877551,0.0681684,0.2982463836669922
121.0,1.2666666666666666,0.108468,1.1006317138671875
122.0,1.8055555555555556,0.0815025,0.4272747039794922
123.0,1.53125,0.0671545,1.684915542602539
124.0,1.4242424242424243,0.1651178,0.33325767517089844
125.0,1.6774193548387097,0.0563228,0.3792686462402344
126.0,1.5517241379310345,0.0839437,0.686309814453125
127.0,1.4857142857142858,0.0732509,2.5924930572509766
128.0,1.3333333333333333,0.0856674,0.6185054779052734
129.0,1.8,0.0606338,0.3120708465576172
130.0,1.5862068965517242,0.0742534,0.13121604919433594
131.0,1.4736842105263157,0.062319,0.017002105712890625
132.0,1.3478260869565217,0.0740571,0.0200042724609375
133.0,1.5625,0.0761508,0.11702728271484375
134.0,1.9444444444444444,0.0619838,0.018003463745117188
135.0,1.625,0.0765592,0.26724815368652344
136.0,1.4583333333333333,0.0729911,0.01800537109375
137.0,1.588235294117647,0.0602403,0.17203903198242188
138.0,1.368421052631579,0.0747899,0.017004013061523438
139.0,1.6875,0.0722321,0.08418464660644531
140.0,1.8235294117647058,0.0670466,0.018003463745117188
141.0,1.6,0.0786061,0.11402511596679688
142.0,1.6666666666666667,0.0806256,0.024003982543945312
143.0,1.8333333333333333,0.0821959,0.11821365356445312
144.0,1.8,0.0844673,0.026004791259765625
145.0,1.8181818181818181,0.0652635,0.025005340576171875
146.0,1.5833333333333333,0.0759533,0.025007247924804688
147.0,1.7142857142857142,0.0703505,0.09902381896972656
148.0,1.4615384615384615,0.0674516,0.023004531860351562
149.0,1.1304347826086956,0.0884899,0.02318572998046875
150.0,1.4285714285714286,0.0800863,0.024003982543945312
151.0,1.625,0.0866474,0.033008575439453125
152.0,1.3846153846153846,0.0915541,0.031007766723632812
153.0,1.6,0.0867438,0.034015655517578125
154.0,1.2727272727272727,0.0892683,0.033008575439453125
155.0,1.7777777777777777,0.0909376,0.033199310302734375
156.0,1.8,0.0867757,0.03200531005859375
157.0,1.625,0.0792062,0.034008026123046875
158.0,1.8181818181818181,0.0934618,0.034015655517578125
159.0,1.5555555555555556,0.0764832,0.03700828552246094
160.0,1.7777777777777777,0.0851757,0.03300666809082031
211.0,1.1666666666666667,0.1210571,6.871940612792969
212.0,1.2450980392156863,0.1250627,0.6935405731201172
213.0,1.0507614213197969,0.112545,4.038333892822266
214.0,1.158974358974359,0.1355574,6.146457672119141
215.0,1.1055045871559632,0.1331029,1.2937564849853516
216.0,1.169398907103825,0.119318,7.578392028808594
217.0,1.1375661375661377,0.1038603,0.07001495361328125
218.0,1.121212121212121,0.1289823,6.606864929199219
219.0,1.1472081218274113,0.140615,4.984926223754883
220.0,1.1262135922330097,0.1165062,8.500238418579102
221.0,1.6181818181818182,0.1358534,13.310270309448242
222.0,1.3793103448275863,0.1337398,3.209928512573242
223.0,1.3584905660377358,0.133485,0.4432811737060547
224.0,1.4833333333333334,0.1658513,3.666959762573242
225.0,1.2545454545454546,0.1313416,4.082574844360352
226.0,1.6779661016949152,0.2237265,8.938287734985352
227.0,1.6896551724137931,0.1671297,15.605766296386719
228.0,1.375,0.1554319,1.4328975677490234
229.0,1.5862068965517242,0.1435699,0.696319580078125
230.0,1.2037037037037037,0.1538959,1.7440986633300781
231.0,1.5925925925925926,0.1447297,4.950876235961914
232.0,1.7777777777777777,0.1374254,0.6133384704589844
233.0,1.5,0.1384784,15.056503295898438
234.0,1.6296296296296295,0.1510933,9.489204406738281
235.0,1.6666666666666667,0.1392267,0.6883468627929688
236.0,1.3870967741935485,0.1667409,3.661214828491211
237.0,1.4074074074074074,0.149556,26.314104080200195
238.0,1.6785714285714286,0.1500911,4.905439376831055
239.0,1.7241379310344827,0.1514813,2.9371337890625
240.0,1.5333333333333334,0.1308731,1.7400798797607422
241.0,1.588235294117647,0.1434631,5.388277053833008
242.0,1.8235294117647058,0.1762501,4.853981018066406
243.0,1.625,0.1510633,0.7794456481933594
244.0,1.6470588235294117,0.1450137,0.5433559417724609
245.0,1.736842105263158,0.1560677,0.3226203918457031
246.0,1.7222222222222223,0.1477508,1.439077377319336
247.0,1.8333333333333333,0.157933,1.2406940460205078
